vulc,perc_nat_rubber,wiring_strength,weather,perc_imp,temperature,tread_type,tyre_season,elevation,month,tread_depth,tyre_quality,perc_exp_comp,diameter,add_layers,failure
16.866,30,0,0.14,0,0.16,0,0,264,8,3,0,6.33,NA,1,0
17.85,26,1,0.16,0.01,-8.36,0,1,331.5,8,0,1,5.51,NA,1,0
17.676,29,0,0.22,0,-1.24,0,1,193.5,0,0,0,5.48,NA,1,1
20.108,32,1,0.37,0.02,1.32,2,1,398,7,1,0,6.2,NA,0,0
17.968,21,1,0.16,0.01,-8.12,0,1,249,8,0,1,4.94,97.4,1,0
16.798,28,0,0.16,0.01,-10.08,3,0,405.5,10,0,1,5.2,NA,1,0
17.978,36,0,0.22,0,-0.96,3,1,192,1,0,0,6.4,56.7,1,1
18.518,32,0,0.37,0.02,-1.84,1,0,301.5,11,1,0,6.02,NA,1,1
19.386,34,1,0.21,0,-8.64,1,1,550,0,0,0,5.68,NA,1,0
17.638,25,1,0.16,0.01,-7.56,0,1,340.5,8,0,1,5.71,NA,1,0
17.864,36,0,0.14,0,1.64,0,0,477,4,1,0,6.26,NA,1,0
16.614,36,1,0.62,0.05,5.12,4,0,331,5,0,0,6.54,NA,1,1
17.708,26,1,0.16,0.01,-8.12,0,1,313,8,0,1,5.18,NA,1,0
17.762,25,1,0.16,0.01,-7.84,0,1,311,8,0,1,5.12,NA,1,0
18.082,30,0,0.37,0.02,-2.44,3,1,236.5,1,1,0,5.32,NA,1,0
18.422,34,1,0.3,0.01,-3.56,0,0,415,4,3,0,5.9,NA,2,1
18.042,38,0,0.3,0.01,0,1,0,494,5,0,0,5.98,46.5,0,0
17.816,29,1,0.16,0.01,-6.48,0,1,264,8,0,1,5.36,NA,1,0
15.486,29,0,0.62,0.05,-0.76,0,0,238.5,0,1,0,6.19,NA,2,1
17.558,24,1,0.16,0.01,-7.52,0,1,395.5,8,0,1,5.66,NA,1,0
17.816,25,1,0.16,0.01,-8.36,0,1,402,8,0,1,5.24,NA,1,0
17.712,25,1,0.16,0.01,-7.76,0,1,236.5,8,0,1,5.57,NA,1,0
19.484,31,0,0.16,0.01,-10,2,0,314.5,7,3,1,5.51,NA,1,0
18.326,39,0,0.62,0.05,1.48,0,0,204.5,10,0,0,6.08,NA,0,1
19.274,29,0,0.19,0.02,-6.36,3,1,544.5,10,3,1,5.46,72.3,1,0
20.736,31,1,0.3,0.01,-4.92,4,0,297.5,10,3,0,5.29,NA,1,1
17.184,40,0,0.37,0.02,-0.2,0,1,377.5,10,2,0,6.11,NA,1,0
17.676,29,1,0.16,0.01,-7.8,0,1,271,8,0,1,5.61,75.1,1,0
20.198,29,1,0.16,0.01,-9.16,3,0,364.5,6,0,1,4.92,NA,1,0
17.584,32,1,0.39,0.01,7.72,2,1,572.5,0,2,0,6.31,NA,1,1
20.934,38,1,0.3,0.01,-5.2,3,0,702,0,3,0,5.61,NA,0,0
17.734,25,1,0.16,0.01,-7.68,0,1,226.5,8,0,1,4.82,NA,1,0
16.606,33,0,0.03,0,-0.76,3,0,266.5,8,2,0,5.85,NA,1,0
17.794,26,1,0.16,0.01,-7.36,0,1,346,8,0,1,5.65,NA,1,0
20.35,41,0,0.21,0,-2.28,1,0,296,0,2,0,5.58,57.3,1,0
18.57,30,0,0.62,0.05,-1.4,2,0,404,6,0,0,5.57,NA,1,1
23.038,41,1,0.21,0,1.6,3,0,192.5,6,1,0,5.59,69.7,1,0
17.576,25,1,0.16,0.01,-7.72,0,1,369.5,8,0,1,5.29,51.7,1,0
16.716,36,0,0.29,0.01,-0.08,2,1,264,5,3,0,5.83,NA,1,0
16.588,27,1,0.21,0,-1.28,4,0,300,6,1,0,5.86,NA,1,0
17.998,21,1,0.16,0.01,-7.76,0,1,411.5,8,0,1,5.35,78.4,1,0
17.056,28,0,0.3,0.01,-2.88,2,0,528,7,2,0,6.04,NA,2,0
16.804,28,1,0.39,0.01,13.08,2,1,374.5,1,2,0,6.07,NA,1,1
18.868,29,1,0.16,0.01,-10.28,0,1,422,11,3,1,5.57,NA,1,1
17.612,22,1,0.16,0.01,-6.52,0,1,448.5,8,0,1,5.25,NA,1,0
18.066,38,0,0.62,0.05,-1.76,4,1,476.5,5,1,0,6.13,45.6,0,1
17.418,24,1,0.16,0.01,-7.4,0,1,326.5,8,0,1,4.99,NA,1,0
19.592,38,0,0.93,0.04,-1.68,0,1,358,11,3,0,6.01,81.3,1,1
17.73,40,0,0.21,0,-2.16,1,1,389,4,3,0,5.13,NA,1,0
19.518,37,1,0.39,0.01,-2.96,0,1,300.5,8,1,0,6.67,NA,1,0
19.14,32,1,0.37,0.02,-8.32,0,1,431,11,0,0,6.12,NA,1,1
18.108,31,0,0.39,0.01,2.96,3,0,578.5,8,1,0,5.51,55.7,1,0
18.576,28,1,0.17,0.01,0.68,1,0,513.5,9,3,0,6.09,NA,1,0
19.374,38,0,0.1,0.01,-0.04,0,0,219.5,4,0,0,4.92,56,1,0
19.512,31,1,0.19,0.02,-1.88,2,0,535,2,0,1,5.45,60.7,1,0
17.86,27,1,0.16,0.01,-8.36,0,1,310.5,8,0,1,5.49,87.3,1,0
17.432,22,1,0.16,0.01,-7.36,0,1,350.5,8,0,1,5.54,83.1,1,0
20.412,36,1,0.27,0.01,-2.24,0,0,167.5,6,2,0,6.23,76.8,1,0
17.66,24,1,0.16,0.01,-6.36,0,1,249,8,0,1,5.63,79.1,1,0
17.826,21,1,0.16,0.01,-7.72,0,1,435.5,8,0,1,5.03,NA,1,0
18.322,26,1,0.39,0.01,18.36,2,1,190.5,11,0,0,6.41,67.5,1,0
18.004,32,1,0.19,0.02,-0.04,3,1,359.5,5,1,1,5.1,63.7,1,0
17.602,22,1,0.16,0.01,-6.96,0,1,342,8,0,1,5.44,NA,1,0
17.634,28,1,0.16,0.01,-8.16,0,1,358,8,0,1,5.2,NA,1,0
18.236,33,1,0.22,0,-0.6,3,1,587.5,11,2,0,6.03,93.1,1,0
17.974,27,1,0.16,0.01,-7.68,0,1,220.5,8,0,1,5.12,NA,1,0
17.774,25,1,0.16,0.01,-7.6,0,1,256,8,0,1,5.3,NA,1,0
21.142,31,1,0.62,0.05,-2.64,1,0,280,7,3,0,6.41,NA,0,0
18.314,26,1,0.19,0.02,8.4,0,0,279.5,3,3,1,5.75,NA,1,1
16.702,29,0,0.62,0.05,1.2,4,1,460.5,11,3,0,6.24,90,1,1
17.976,24,1,0.16,0.01,-7.2,0,1,258.5,8,0,1,5.34,54.2,1,0
18.074,28,1,0.05,0,-7.64,1,1,213.5,3,3,0,5.46,52.5,0,0
17.602,21,1,0.16,0.01,-8.8,0,1,298,8,0,1,5.15,NA,1,0
17.774,32,1,0.22,0,-3.36,3,1,539,1,0,0,5.83,NA,0,0
17.818,24,1,0.16,0.01,-8.6,0,1,373,8,0,1,5.41,47.3,1,0
16.44,33,0,0.17,0.01,0.6,4,0,291,11,2,0,5.79,NA,1,1
16.812,25,1,0.39,0.01,-3.04,3,1,481.5,1,0,0,5.75,NA,1,0
19.022,32,1,0.16,0.01,-16.88,1,0,293,6,2,1,5.03,NA,1,1
16.722,31,1,0.19,0.02,-3,1,0,469.5,8,0,1,5.14,NA,1,0
17.21,36,1,0.37,0.02,4.64,3,1,301.5,2,1,0,5.97,NA,1,0
21.1,28,1,0.16,0.01,-12.28,4,1,223,8,3,1,5.18,NA,1,0
19.848,30,1,0.16,0.01,-7.36,2,0,391,9,3,0,5.31,NA,1,0
17.684,28,0,0.11,0,-3.08,0,1,350.5,0,1,0,5.87,NA,1,1
17.372,27,1,0.16,0.01,-6.84,0,1,535,8,0,1,5.47,NA,1,0
17.292,38,0,0.21,0,-2.36,3,1,199,0,3,0,5.95,77.7,1,0
16.844,30,1,0.39,0.01,0.32,4,1,316,1,3,0,5.48,NA,1,1
18.49,31,1,0.16,0.01,-11.48,3,1,82,2,0,1,5.76,86.4,1,1
16.606,33,0,0.17,0.01,4.12,4,0,415.5,10,0,0,6.37,57.4,2,0
17.872,39,0,0.21,0,-5.52,4,1,323.5,6,2,0,6,NA,1,0
16.544,30,1,0.16,0.01,-5.64,3,0,491,6,2,1,5.31,NA,2,0
17.668,24,1,0.16,0.01,-6.96,0,1,201.5,8,0,1,5.2,NA,1,0
17.94,27,1,0.16,0.01,-8.92,0,1,317,8,0,1,5.51,NA,1,0
18.3,29,1,0.37,0.02,0.12,2,1,198.5,6,3,0,5.88,NA,1,1
17.478,30,0,0.62,0.05,-1.16,3,0,341,5,3,0,6.04,NA,1,1
17.892,25,1,0.16,0.01,-8.04,0,1,328,8,0,1,5.9,89.4,1,0
18.526,39,0,0.37,0.02,-1.52,4,0,466.5,11,1,0,5.34,NA,1,0
17.772,27,1,0.16,0.01,-7.92,0,1,357.5,8,0,1,5.37,NA,1,0
17.944,27,0,0.19,0.02,-5.56,2,1,675.5,4,0,1,5.19,93.2,1,0
17.986,25,1,0.16,0.01,-7.36,0,1,396,8,0,1,5.22,NA,1,0
19.172,31,1,0.3,0.01,-1.2,3,0,527,10,1,0,5.76,NA,1,1
19.106,32,0,0.3,0.01,-1.24,0,0,420,10,1,0,5.98,NA,0,0
21.278,33,1,0.39,0.01,-1.64,0,0,327.5,10,1,0,5.24,NA,0,0
17.82,19,1,0.16,0.01,-8.24,0,1,317,8,0,1,5.12,NA,1,0
17.81,27,1,0.16,0.01,-9.24,0,1,225,8,0,1,5.33,NA,1,0
17.584,30,1,0.16,0.01,-7.56,0,1,433.5,8,0,1,5.37,NA,1,0
17.868,24,1,0.16,0.01,-8.24,0,1,281.5,8,0,1,5.02,61.5,1,0
18.018,27,2,0.37,0.02,-0.72,4,1,491,1,1,1,6.52,NA,1,1
18.092,30,1,0.16,0.01,-13.12,3,1,291,4,1,1,5.05,56.4,1,1
17.1,35,0,0.62,0.05,-0.96,0,1,610,0,1,0,5.9,65.9,1,0
17.282,31,1,0.37,0.02,-4.04,4,1,371,6,2,0,6.01,NA,1,0
17.854,25,1,0.16,0.01,-8.28,0,1,406,8,0,1,5.26,NA,1,0
17.712,22,1,0.16,0.01,-7.64,0,1,248.5,8,0,1,5.65,71.1,1,0
16.642,36,0,0.29,0.01,-0.68,1,1,284.5,0,1,0,5.84,NA,1,0
19.964,40,0,0.21,0,-0.52,4,1,660,0,1,0,5.57,NA,1,1
17.834,27,1,0.16,0.01,-7.2,0,1,344,8,0,1,5.41,NA,1,0
17.432,35,1,0.62,0.05,-4.84,1,1,343,8,2,0,5.72,NA,1,0
17.866,24,1,0.16,0.01,-7.32,0,1,373,8,0,1,5.59,NA,1,0
17.884,23,1,0.16,0.01,-8.48,0,1,310,8,0,1,5.64,NA,1,0
18.108,34,1,0.1,0.01,-3,1,0,269.5,6,3,0,6.2,94,1,0
16.622,27,1,0.3,0.01,-1.08,2,0,354.5,7,2,0,6.21,88.3,1,0
19.438,27,2,0.37,0.02,-5.32,2,1,360.5,11,0,0,6.16,NA,1,1
17.488,38,1,0.37,0.02,0.32,1,1,616.5,9,1,0,5.53,NA,0,0
17.45,31,0,0.3,0.01,-1.72,4,0,519.5,9,1,0,6.17,NA,1,1
15.38,37,0,0.62,0.05,1.32,4,0,634.5,0,0,0,6.1,90.8,1,0
17.842,26,1,0.16,0.01,-8.52,0,1,270.5,8,0,1,5.23,98.9,1,0
16.542,38,0,0.3,0.01,-0.24,2,0,427,5,0,0,5.74,54.9,1,1
19.184,29,1,0.19,0.02,-0.56,4,0,163,6,1,1,5.3,NA,1,0
17.732,27,1,0.16,0.01,-8.4,0,1,305.5,8,0,1,5.34,NA,1,0
17.318,37,0,0.19,0.02,-0.96,3,1,354,3,0,1,6.22,NA,0,1
17.974,26,1,0.16,0.01,-8.72,0,1,299,8,0,1,5.37,NA,1,0
17.726,32,1,0.22,0,-0.12,2,1,235.5,0,2,0,6.22,85.6,1,0
18.348,30,1,0.21,0,-6,2,0,564.5,3,0,0,5.65,NA,1,0
16.828,30,1,0.3,0.01,-4.24,3,0,373.5,0,0,0,6.15,NA,1,0
20.202,35,0,0.22,0,2.2,4,1,321.5,0,3,0,6.35,85.3,1,0
20.432,27,1,0.37,0.02,-0.96,3,1,270.5,8,1,0,5.63,79,1,1
24.38,31,1,0.3,0.01,-2.16,0,0,273.5,7,0,0,5.69,NA,0,0
18.134,40,0,0.03,0,-1,3,0,337.5,0,0,0,6.01,NA,0,0
19.522,36,1,0.11,0,2.64,2,1,318,2,3,0,5.8,NA,1,0
22.72,28,1,0.37,0.02,-5,3,0,239,7,2,0,5.73,NA,1,0
18.69,32,0,0.17,0.01,-0.04,4,0,365.5,6,3,0,6.09,NA,1,0
19.194,38,1,0.19,0.02,-3.16,3,1,495.5,3,1,1,5.69,56.6,1,1
17.812,35,0,0.27,0.01,-1.12,1,0,401.5,8,1,0,6.06,46.3,1,1
17.462,35,0,0.62,0.05,3.52,2,1,636.5,5,1,0,5.97,55.7,1,1
16.916,37,1,0.29,0.01,-1.64,3,0,273,6,1,0,6.29,NA,1,1
15.664,25,2,0.21,0,-0.36,3,1,408.5,5,2,0,5.54,NA,1,0
17.258,30,0,0.62,0.05,-1.88,4,1,364.5,9,1,0,5.52,46.9,1,1
17.696,39,1,0.3,0.01,4.6,0,0,180.5,6,1,0,6.01,NA,1,0
17.254,33,0,0.21,0,-4.96,1,1,716.5,10,2,0,6.1,57.1,1,0
20.662,38,1,0.21,0,-3.28,2,0,606.5,2,1,0,5.89,54.3,1,0
15.734,23,1,0.19,0.02,1.76,3,1,452.5,11,3,1,6,NA,1,1
19.246,30,1,0.17,0.01,1.44,3,0,666,8,1,0,6.26,NA,1,1
18.524,29,1,0.16,0.01,-10.28,0,0,299.5,7,1,1,5.57,NA,0,0
17.48,31,0,0.39,0.01,-0.2,4,0,344.5,11,3,0,6.22,NA,2,1
19.014,26,1,0.16,0.01,-9.88,4,0,305.5,2,1,1,5.4,NA,1,0
17.206,30,1,0.1,0.01,-6.04,1,0,286,1,2,0,4.77,NA,0,0
19.924,30,2,0.93,0.04,23.16,1,1,645.5,7,3,0,6.57,NA,0,0
18.1,27,1,0.16,0.01,-1.8,0,1,228.5,6,0,1,6.11,NA,1,0
17.884,26,1,0.16,0.01,-7.16,0,1,364.5,8,0,1,5.25,54.9,1,0
15.946,37,0,0.19,0.02,-2.04,3,1,459.5,6,0,0,5.91,NA,0,0
19.358,37,0,0.3,0.01,2.76,4,0,208.5,4,0,0,5.89,NA,1,0
25.776,34,1,0.38,0.04,-6.04,2,0,149.5,4,2,0,5.88,NA,0,0
15.802,31,0,0.1,0.01,1.64,2,0,455,8,1,0,6.25,NA,1,0
16.54,27,0,0.37,0.02,-3.08,1,0,283.5,7,0,0,5.63,72.5,1,0
15.24,32,2,0.17,0.01,6.08,3,0,191.5,7,2,0,6.22,NA,1,1
17.962,38,0,0.62,0.05,0.36,1,1,178.5,7,1,0,6.01,51.3,1,1
17.022,36,0,0.3,0.01,-0.32,2,0,340,11,2,0,6.05,NA,1,0
15.39,40,1,0.37,0.02,0.48,1,0,524,4,0,0,5.84,NA,1,0
16.436,32,1,0.19,0.02,8.92,0,1,222.5,1,2,0,6.7,NA,1,1
21.04,34,1,0.29,0.01,-2.96,1,0,451.5,3,2,1,5.99,65.7,1,1
16.478,31,1,0.21,0,-3.96,4,0,468.5,10,2,0,5.73,NA,1,0
17.288,31,1,0.21,0,-4.04,0,0,534,11,3,0,5.87,NA,1,0
20.416,33,1,0.22,0,-3.52,1,1,272,1,0,0,6.27,NA,1,0
16.378,33,2,0.38,0.04,10.92,3,1,477.5,1,1,0,6.66,NA,1,1
17.688,27,1,0.1,0.01,-1.44,0,0,219.5,0,0,0,5.14,NA,1,1
18.07,22,1,0.16,0.01,-7.8,0,1,173,8,0,1,5.13,NA,1,0
17.922,23,1,0.16,0.01,-9,0,1,419,8,0,1,5.06,86,1,0
17.706,22,1,0.16,0.01,-6.04,0,1,198,8,0,1,5.34,63.8,1,0
19.616,37,1,0.19,0.02,-3.96,0,1,585,4,3,1,5.7,NA,1,0
18.984,36,1,0.16,0.01,-10,4,1,410,9,3,0,5.13,NA,1,0
17.756,40,0,0.62,0.05,-0.52,3,1,559.5,8,0,0,5.73,NA,1,0
17.978,27,1,0.16,0.01,-8.68,0,1,425,8,0,1,5.28,NA,1,0
18.108,36,0,0.16,0.01,-8.72,3,1,381,4,0,1,5.46,71.1,1,1
18.108,25,1,0.16,0.01,-7.16,0,1,418,8,0,1,5.71,81.9,1,0
20.202,29,1,0.16,0.01,-10.68,3,0,266.5,8,3,1,5.15,NA,1,0
20.73,34,1,0.3,0.01,-1.76,0,0,574.5,0,3,0,5.97,57,1,1
16.008,35,0,0.22,0,-0.04,2,1,381,5,0,0,6.22,69.9,1,0
20.652,31,0,0.16,0.01,-13.4,1,0,688,6,1,1,5.16,NA,1,0
18.138,25,1,0.16,0.01,-7.44,0,1,241,8,0,1,5.21,NA,1,0
19.102,33,0,0.3,0.01,-0.52,2,0,438,3,0,0,6.52,NA,1,1
16.718,27,1,0.93,0.04,-1.48,3,1,488.5,10,3,0,6.49,NA,1,1
16.44,27,1,0.39,0.01,-0.72,4,0,265.5,11,2,0,5.74,91,1,1
17.314,32,1,0.39,0.01,-1.48,2,1,369.5,11,2,0,6.08,NA,1,1
18.14,31,0,0.16,0.01,-0.92,3,1,497,9,3,0,5.67,71.6,1,1
16.552,26,1,0.11,0,-0.64,0,1,644.5,7,0,0,6.33,92.2,1,0
16.684,27,0,0.21,0,-1.48,1,0,248.5,9,3,0,5.96,NA,1,0
17.596,39,0,0.37,0.02,-0.72,4,1,333.5,6,2,0,5.42,NA,2,0
25.184,37,1,0.38,0.04,-4.52,3,0,705,10,0,0,6.28,87.2,1,0
17.304,31,0,0.39,0.01,-0.68,2,1,235,2,3,0,5.71,57.7,1,1
17.974,20,1,0.16,0.01,-7.76,0,1,362.5,8,0,1,5.18,NA,1,0
17.612,29,1,0.16,0.01,-7.84,0,1,178.5,8,0,1,5.72,50.6,1,0
17.954,22,1,0.16,0.01,-6.32,0,1,412,8,0,1,5.4,NA,1,0
18.026,31,0,0.21,0,-0.44,3,1,367.5,3,2,0,5.55,NA,1,1
16.952,38,0,0.22,0,0.04,2,1,475.5,11,3,0,5.68,83.8,1,0
16.878,35,0,0.03,0,0.04,4,1,486,11,1,0,6.32,NA,1,0
19.918,27,1,0.21,0,-4.36,2,0,252.5,4,3,0,5.7,NA,1,1
17.906,23,1,0.16,0.01,-7.16,0,1,356.5,8,0,1,5.67,NA,1,0
16.116,35,1,0.11,0,-2.88,2,1,294,6,2,0,6.08,67.3,1,0
17.448,30,0,0.37,0.02,-3.48,3,1,356.5,7,3,0,5.69,84.7,1,1
17.992,25,1,0.16,0.01,-9.12,0,1,332.5,8,0,1,5.24,NA,1,0
15.278,32,0,0.62,0.05,-1.08,2,1,238,1,0,0,5.88,71.2,1,0
17.786,25,1,0.16,0.01,-7.68,0,1,262.5,8,0,1,5.43,NA,1,0
17.814,25,1,0.16,0.01,-9.44,0,1,338,8,0,1,5.34,NA,1,0
16.708,35,0,0.03,0,0.88,3,0,782,9,1,0,6.03,NA,1,0
19.274,33,1,0.1,0.01,-2.56,4,0,270.5,9,0,0,5.57,NA,0,0
17.824,26,1,0.16,0.01,-7.8,0,1,398,8,0,1,5.54,74.5,1,0
20.414,32,0,0.16,0.01,-9.24,3,0,227,2,3,1,5.26,68.3,1,0
17.372,41,0,0.04,0.01,-0.32,2,1,680,2,3,0,6,NA,1,0
16.692,30,1,0.62,0.05,2.4,4,0,742,9,3,0,6.24,NA,0,1
19.942,32,1,0.16,0.01,-6.72,0,0,282,5,2,1,5.13,66.3,1,0
18.34,29,0,0.05,0,-5.36,3,1,642,0,0,0,5.78,65.2,1,0
17.242,29,2,0.39,0.01,5.88,1,1,359,8,0,0,5.94,NA,1,1
17.588,28,1,0.21,0,-6.2,3,1,224.5,1,1,0,5.76,NA,1,0
18.872,40,0,0.03,0,0.12,2,0,238.5,4,2,0,5.79,NA,1,0
17.674,30,1,0.16,0.01,-8.56,1,1,447,8,2,1,5.52,NA,1,0
17.19,26,0,0.21,0,-3.68,1,0,313,4,0,0,5.76,92.4,1,0
17.046,27,2,0.05,0,-2,3,1,657.5,11,1,0,6.1,NA,1,0
17.704,24,1,0.16,0.01,-9.32,0,1,330.5,8,0,1,5.33,63.4,1,0
17.036,38,0,0.29,0.01,-0.52,0,1,361,6,1,0,5.87,NA,1,0
20.106,28,0,0.29,0.01,-3.12,4,0,594.5,5,2,0,5.91,NA,1,0
17.648,35,1,0.16,0.01,-10.08,3,1,398.5,0,1,1,5.48,NA,1,0
17.08,36,0,0.21,0,1.44,0,1,556.5,8,1,0,5.49,59.8,1,0
18.33,32,1,0.19,0.02,2.56,2,1,157,2,3,1,5.73,NA,2,0
17.838,31,1,0.19,0.02,-3.96,4,0,557.5,10,1,1,5.57,NA,1,0
17.098,25,1,0.37,0.02,19,0,1,349.5,6,2,0,6.62,NA,1,1
20.198,33,1,0.3,0.01,-7.28,0,0,330.5,7,0,0,5.82,NA,0,0
18.018,39,1,0.21,0,-4.56,2,0,306.5,10,1,0,5.72,NA,1,1
18.36,35,0,0.22,0,-1.32,1,1,168,7,1,0,5.96,NA,1,1
18.226,32,1,0.39,0.01,6.28,1,1,319.5,4,3,0,6.49,NA,1,0
17.94,24,1,0.16,0.01,-8.52,0,1,341.5,8,0,1,5.07,NA,1,0
19.424,29,1,0.14,0,-0.52,2,0,282,6,3,0,6.04,NA,1,0
17.504,41,0,0.93,0.04,0.64,0,1,608,1,3,0,6.08,NA,1,1
16.826,32,1,0.16,0.01,0.24,4,1,409,0,1,0,5.86,NA,1,1
17.156,34,1,0.37,0.02,-5.56,2,1,205.5,4,3,0,5.1,NA,1,1
17.068,36,0,0.11,0,0.64,2,1,360,2,1,0,6.08,NA,1,0
17.864,29,1,0.17,0.01,1.64,2,0,433,0,1,0,6.06,87.2,1,1
17.67,21,1,0.16,0.01,-7.92,0,1,321.5,8,0,1,5.47,NA,1,0
17.722,36,0,0.62,0.05,-0.84,0,1,403.5,9,3,0,5.81,93.4,1,0
17.566,38,0,0.62,0.05,-1.96,1,1,581.5,0,3,0,5.99,NA,1,1
17.206,39,1,0.22,0,-2.64,3,1,413,10,0,0,5.49,NA,1,0
17.692,34,0,0.03,0,-1.88,4,0,612,9,3,0,5.99,NA,0,0
17.448,29,0,0.11,0,-0.32,0,1,286.5,10,3,0,5.92,47.8,1,0
16.606,31,0,0.62,0.05,-0.36,4,0,408.5,9,0,0,5.48,76.9,1,0
16.246,32,0,0.62,0.05,2.68,2,0,483.5,0,3,0,6.39,NA,0,1
25.018,38,2,0.16,0.01,-15.52,0,1,460.5,6,0,1,5.11,93.8,1,0
17.854,25,1,0.16,0.01,-7.52,0,1,313.5,8,0,1,4.84,NA,1,0
15.902,26,1,0.05,0,-6,1,1,327.5,0,2,0,5.83,NA,1,0
16.548,32,1,0.62,0.05,6.84,0,1,222,1,1,0,5.66,NA,1,1
20.44,34,1,0.16,0.01,-12.04,3,0,434.5,7,1,1,5.02,NA,1,0
16.96,29,1,0.39,0.01,2,1,1,325,5,3,0,5.93,NA,1,1
19.792,25,1,0.16,0.01,-11.32,1,1,286,1,0,1,5.43,NA,0,0
16.716,31,2,0.19,0.02,1.04,0,0,272.5,8,1,1,5.95,NA,1,0
17.648,26,1,0.16,0.01,-7.48,0,1,417,8,0,1,4.99,71.5,1,0
17.654,25,1,0.16,0.01,-7.76,0,1,249.5,8,0,1,5.55,NA,1,0
19.298,35,0,0.11,0,-4,4,1,405,1,3,0,5.62,NA,1,0
19.852,37,1,0.29,0.01,10.6,2,0,518,10,3,0,6.18,NA,1,0
16.662,32,0,0.04,0.01,0.36,2,0,230,6,2,0,6.49,74.9,1,0
18.078,29,1,0.19,0.02,-5.6,0,1,195.5,0,0,1,5.61,NA,1,0
16.698,32,1,0.39,0.01,1.68,4,1,268.5,2,0,0,5.34,NA,1,1
16.826,31,0,0.3,0.01,-0.12,2,0,572.5,5,2,0,6.16,68.1,1,0
17.248,31,0,0.21,0,-1.32,3,1,320.5,10,0,0,5.76,NA,2,0
20.596,36,0,0.3,0.01,-2.96,2,0,410,11,2,0,6.1,NA,0,1
17.776,25,1,0.37,0.02,-2.4,1,1,629,9,0,0,6.48,NA,1,1
16.91,28,2,0.27,0.01,8.4,4,0,283,11,0,0,6.34,NA,1,1
20.37,38,0,0.3,0.01,-0.56,3,0,771,4,3,0,5.93,NA,0,0
17.408,27,1,0.16,0.01,-7.08,0,1,358,8,0,1,5.34,NA,1,0
16.704,36,0,0.3,0.01,0.64,1,0,580.5,10,1,0,6,100.5,2,1
17.574,30,0,0.05,0,-2.96,1,1,623.5,8,2,0,5.82,45.2,1,1
18.186,34,0,0.16,0.01,-10.2,1,0,281,10,3,0,5.22,NA,1,0
19.1,38,0,0.62,0.05,-6,2,0,214.5,8,3,0,6.11,NA,1,0
17.968,27,1,0.16,0.01,-7.76,0,1,300,8,0,1,5.43,NA,1,0
20.916,30,1,0.16,0.01,-13.96,1,0,368.5,0,1,1,5.41,NA,1,0
17.568,36,0,0.05,0,-6.4,2,1,706,9,3,0,5.37,53.9,1,0
17.862,29,1,0.16,0.01,-8.68,0,1,319,8,0,1,5.08,NA,1,0
17.744,27,1,0.16,0.01,-7.84,0,1,297,8,0,1,5.26,50.9,1,0
18.7,28,0,0.16,0.01,-9.96,1,1,315,11,0,1,4.63,NA,1,0
20.068,35,0,0.3,0.01,-1.48,4,0,642,0,1,0,6.11,47.4,1,0
17.7,27,1,0.16,0.01,-7.56,0,1,360,8,0,1,5.52,57.6,1,0
22.902,40,0,0.38,0.04,-2.68,2,1,456.5,4,0,0,6.29,87,1,0
18.048,20,1,0.16,0.01,-7.44,0,1,344.5,8,0,1,5.45,NA,1,0
17.544,32,1,0.39,0.01,-5.4,1,1,236,9,2,0,5.87,NA,1,1
17.546,28,1,0.21,0,-4.44,2,1,438,3,1,0,5.38,NA,1,1
18.132,33,0,0.21,0,-3.24,2,1,398.5,7,1,0,5.9,77.4,1,0
17.776,24,1,0.16,0.01,-8.32,0,1,361,8,0,1,5.32,NA,1,0
18.162,36,1,0.22,0,-0.56,1,1,226,9,3,0,5.7,NA,1,1
17.57,27,1,0.16,0.01,-7.32,0,1,359,8,0,1,5.3,83.1,1,0
18.122,21,1,0.16,0.01,-7.96,0,1,357,8,0,1,5.16,NA,1,0
18.558,27,0,0.19,0.02,-0.44,3,0,625.5,7,1,1,5.94,92.1,0,0
17.388,29,0,0.27,0.01,-5.32,1,0,719,0,2,0,5.78,71.5,1,0
16.964,38,0,0.62,0.05,2.76,3,0,497,6,1,0,6.11,NA,1,1
17.752,28,1,0.16,0.01,-7.56,0,1,289,8,0,1,5.07,52.9,1,0
16.63,33,0,0.62,0.05,-1.76,2,0,639,6,1,0,5.97,NA,1,1
15.882,38,1,0.39,0.01,0.4,0,0,232,6,0,0,5.91,NA,1,1
22.596,38,1,0.14,0,-2.96,1,0,170.5,6,2,0,5.92,76.5,2,1
18.784,34,1,0.29,0.01,-6.4,4,0,232,4,3,0,5.38,56.7,0,1
18.66,27,1,0.19,0.02,-1.08,4,0,506,6,3,1,5.62,57,1,0
17.68,33,0,0.3,0.01,-1.52,1,0,330,7,3,0,6.17,NA,1,0
19.974,35,1,0.27,0.01,-1.48,1,0,466,6,3,0,6,76.4,1,0
17.65,32,1,0.62,0.05,22.16,4,1,531,0,3,0,6.57,NA,1,1
17.92,24,1,0.16,0.01,-7.64,0,1,360,8,0,1,5.24,60.8,1,0
17.884,24,2,0.19,0.02,0.32,4,1,420.5,7,0,1,6,NA,1,1
18.472,34,1,0.37,0.02,-1.28,2,0,271.5,11,1,0,5.53,NA,1,1
16.608,37,2,0.03,0,-0.2,3,0,363,7,1,0,6.11,NA,1,0
